id,type,name,variation,saveAs,prompt
northeast-guwahati-kaziranga-tour-5d4n-v8,package,Guwahati & Kaziranga Tour,8,public/images/packages/northeast-guwahati-kaziranga-tour-5d4n-v8.png,"Create a photorealistic travel image for ""Guwahati & Kaziranga Tour"" — 5-day North East India holiday package, India. Scene: scenic highlights of living root bridges, Kaziranga, misty hills, tribal culture. Style: Nature adventure — mountains, forests, rivers, wildlife hints. YatraNexus brand colors: navy #001b2a, orange #ff7a00, purple #4b2cff. Photorealistic, no text, no watermark. Technical: 3:2 landscape 1200×800."
northeast-guwahati-kaziranga-tour-5d4n-v9,package,Guwahati & Kaziranga Tour,9,public/images/packages/northeast-guwahati-kaziranga-tour-5d4n-v9.png,"Create a photorealistic travel image for ""Guwahati & Kaziranga Tour"" — 5-day North East India holiday package, India. Scene: scenic highlights of living root bridges, Kaziranga, misty hills, tribal culture. Style: Coastal or lakeside calm water reflection composition. YatraNexus brand colors: navy #001b2a, orange #ff7a00, purple #4b2cff. Photorealistic, no text, no watermark. Technical: 3:2 landscape 1200×800."
northeast-guwahati-kaziranga-tour-5d4n-v10,package,Guwahati & Kaziranga Tour,10,public/images/packages/northeast-guwahati-kaziranga-tour-5d4n-v10.png,"Create a photorealistic travel image for ""Guwahati & Kaziranga Tour"" — 5-day North East India holiday package, India. Scene: scenic highlights of living root bridges, Kaziranga, misty hills, tribal culture. Style: Clean package-card thumbnail — subject centered, minimal clutter. YatraNexus brand colors: navy #001b2a, orange #ff7a00, purple #4b2cff. Photorealistic, no text, no watermark. Technical: 3:2 landscape 1200×800."
northeast-complete-assam-explorer-7d6n-v1,package,Complete Assam Explorer,1,public/images/packages/northeast-complete-assam-explorer-7d6n-v1.png,"Create a photorealistic travel image for ""Complete Assam Explorer"" — 7-day North East India holiday package, India. Scene: scenic highlights of living root bridges, Kaziranga, misty hills, tribal culture. Style: Wide cinematic golden-hour landscape, premium travel brochure. YatraNexus brand colors: navy #001b2a, orange #ff7a00, purple #4b2cff. Photorealistic, no text, no watermark. Technical: 3:2 landscape 1200×800."
northeast-complete-assam-explorer-7d6n-v2,package,Complete Assam Explorer,2,public/images/packages/northeast-complete-assam-explorer-7d6n-v2.png,"Create a photorealistic travel image for ""Complete Assam Explorer"" — 7-day North East India holiday package, India. Scene: scenic highlights of living root bridges, Kaziranga, misty hills, tribal culture. Style: Bright daylight vibrant colors, inviting family-friendly mood. YatraNexus brand colors: navy #001b2a, orange #ff7a00, purple #4b2cff. Photorealistic, no text, no watermark. Technical: 3:2 landscape 1200×800."
northeast-complete-assam-explorer-7d6n-v3,package,Complete Assam Explorer,3,public/images/packages/northeast-complete-assam-explorer-7d6n-v3.png,"Create a photorealistic travel image for ""Complete Assam Explorer"" — 7-day North East India holiday package, India. Scene: scenic highlights of living root bridges, Kaziranga, misty hills, tribal culture. Style: Soft morning mist, peaceful serene atmosphere. YatraNexus brand colors: navy #001b2a, orange #ff7a00, purple #4b2cff. Photorealistic, no text, no watermark. Technical: 3:2 landscape 1200×800."
northeast-complete-assam-explorer-7d6n-v4,package,Complete Assam Explorer,4,public/images/packages/northeast-complete-assam-explorer-7d6n-v4.png,"Create a photorealistic travel image for ""Complete Assam Explorer"" — 7-day North East India holiday package, India. Scene: scenic highlights of living root bridges, Kaziranga, misty hills, tribal culture. Style: Dramatic sunset warm orange-pink sky, romantic mood. YatraNexus brand colors: navy #001b2a, orange #ff7a00, purple #4b2cff. Photorealistic, no text, no watermark. Technical: 3:2 landscape 1200×800."
northeast-complete-assam-explorer-7d6n-v5,package,Complete Assam Explorer,5,public/images/packages/northeast-complete-assam-explorer-7d6n-v5.png,"Create a photorealistic travel image for ""Complete Assam Explorer"" — 7-day North East India holiday package, India. Scene: scenic highlights of living root bridges, Kaziranga, misty hills, tribal culture. Style: Aerial drone bird's-eye view, epic panoramic scale. YatraNexus brand colors: navy #001b2a, orange #ff7a00, purple #4b2cff. Photorealistic, no text, no watermark. Technical: 3:2 landscape 1200×800."
northeast-complete-assam-explorer-7d6n-v6,package,Complete Assam Explorer,6,public/images/packages/northeast-complete-assam-explorer-7d6n-v6.png,"Create a photorealistic travel image for ""Complete Assam Explorer"" — 7-day North East India holiday package, India. Scene: scenic highlights of living root bridges, Kaziranga, misty hills, tribal culture. Style: Close-up iconic landmark detail, shallow depth of field. YatraNexus brand colors: navy #001b2a, orange #ff7a00, purple #4b2cff. Photorealistic, no text, no watermark. Technical: 3:2 landscape 1200×800."
northeast-complete-assam-explorer-7d6n-v7,package,Complete Assam Explorer,7,public/images/packages/northeast-complete-assam-explorer-7d6n-v7.png,"Create a photorealistic travel image for ""Complete Assam Explorer"" — 7-day North East India holiday package, India. Scene: scenic highlights of living root bridges, Kaziranga, misty hills, tribal culture. Style: Cultural heritage focus — temples, forts, or local architecture. YatraNexus brand colors: navy #001b2a, orange #ff7a00, purple #4b2cff. Photorealistic, no text, no watermark. Technical: 3:2 landscape 1200×800."
northeast-complete-assam-explorer-7d6n-v8,package,Complete Assam Explorer,8,public/images/packages/northeast-complete-assam-explorer-7d6n-v8.png,"Create a photorealistic travel image for ""Complete Assam Explorer"" — 7-day North East India holiday package, India. Scene: scenic highlights of living root bridges, Kaziranga, misty hills, tribal culture. Style: Nature adventure — mountains, forests, rivers, wildlife hints. YatraNexus brand colors: navy #001b2a, orange #ff7a00, purple #4b2cff. Photorealistic, no text, no watermark. Technical: 3:2 landscape 1200×800."
northeast-complete-assam-explorer-7d6n-v9,package,Complete Assam Explorer,9,public/images/packages/northeast-complete-assam-explorer-7d6n-v9.png,"Create a photorealistic travel image for ""Complete Assam Explorer"" — 7-day North East India holiday package, India. Scene: scenic highlights of living root bridges, Kaziranga, misty hills, tribal culture. Style: Coastal or lakeside calm water reflection composition. YatraNexus brand colors: navy #001b2a, orange #ff7a00, purple #4b2cff. Photorealistic, no text, no watermark. Technical: 3:2 landscape 1200×800."
northeast-complete-assam-explorer-7d6n-v10,package,Complete Assam Explorer,10,public/images/packages/northeast-complete-assam-explorer-7d6n-v10.png,"Create a photorealistic travel image for ""Complete Assam Explorer"" — 7-day North East India holiday package, India. Scene: scenic highlights of living root bridges, Kaziranga, misty hills, tribal culture. Style: Clean package-card thumbnail — subject centered, minimal clutter. YatraNexus brand colors: navy #001b2a, orange #ff7a00, purple #4b2cff. Photorealistic, no text, no watermark. Technical: 3:2 landscape 1200×800."
northeast-shillong-cherrapunji-escape-4d3n-v1,package,Shillong & Cherrapunji Escape,1,public/images/packages/northeast-shillong-cherrapunji-escape-4d3n-v1.png,"Create a photorealistic travel image for ""Shillong & Cherrapunji Escape"" — 4-day North East India holiday package, India. Scene: scenic highlights of living root bridges, Kaziranga, misty hills, tribal culture. Style: Wide cinematic golden-hour landscape, premium travel brochure. YatraNexus brand colors: navy #001b2a, orange #ff7a00, purple #4b2cff. Photorealistic, no text, no watermark. Technical: 3:2 landscape 1200×800."
northeast-shillong-cherrapunji-escape-4d3n-v2,package,Shillong & Cherrapunji Escape,2,public/images/packages/northeast-shillong-cherrapunji-escape-4d3n-v2.png,"Create a photorealistic travel image for ""Shillong & Cherrapunji Escape"" — 4-day North East India holiday package, India. Scene: scenic highlights of living root bridges, Kaziranga, misty hills, tribal culture. Style: Bright daylight vibrant colors, inviting family-friendly mood. YatraNexus brand colors: navy #001b2a, orange #ff7a00, purple #4b2cff. Photorealistic, no text, no watermark. Technical: 3:2 landscape 1200×800."
northeast-shillong-cherrapunji-escape-4d3n-v3,package,Shillong & Cherrapunji Escape,3,public/images/packages/northeast-shillong-cherrapunji-escape-4d3n-v3.png,"Create a photorealistic travel image for ""Shillong & Cherrapunji Escape"" — 4-day North East India holiday package, India. Scene: scenic highlights of living root bridges, Kaziranga, misty hills, tribal culture. Style: Soft morning mist, peaceful serene atmosphere. YatraNexus brand colors: navy #001b2a, orange #ff7a00, purple #4b2cff. Photorealistic, no text, no watermark. Technical: 3:2 landscape 1200×800."
northeast-shillong-cherrapunji-escape-4d3n-v4,package,Shillong & Cherrapunji Escape,4,public/images/packages/northeast-shillong-cherrapunji-escape-4d3n-v4.png,"Create a photorealistic travel image for ""Shillong & Cherrapunji Escape"" — 4-day North East India holiday package, India. Scene: scenic highlights of living root bridges, Kaziranga, misty hills, tribal culture. Style: Dramatic sunset warm orange-pink sky, romantic mood. YatraNexus brand colors: navy #001b2a, orange #ff7a00, purple #4b2cff. Photorealistic, no text, no watermark. Technical: 3:2 landscape 1200×800."
northeast-shillong-cherrapunji-escape-4d3n-v5,package,Shillong & Cherrapunji Escape,5,public/images/packages/northeast-shillong-cherrapunji-escape-4d3n-v5.png,"Create a photorealistic travel image for ""Shillong & Cherrapunji Escape"" — 4-day North East India holiday package, India. Scene: scenic highlights of living root bridges, Kaziranga, misty hills, tribal culture. Style: Aerial drone bird's-eye view, epic panoramic scale. YatraNexus brand colors: navy #001b2a, orange #ff7a00, purple #4b2cff. Photorealistic, no text, no watermark. Technical: 3:2 landscape 1200×800."
northeast-shillong-cherrapunji-escape-4d3n-v6,package,Shillong & Cherrapunji Escape,6,public/images/packages/northeast-shillong-cherrapunji-escape-4d3n-v6.png,"Create a photorealistic travel image for ""Shillong & Cherrapunji Escape"" — 4-day North East India holiday package, India. Scene: scenic highlights of living root bridges, Kaziranga, misty hills, tribal culture. Style: Close-up iconic landmark detail, shallow depth of field. YatraNexus brand colors: navy #001b2a, orange #ff7a00, purple #4b2cff. Photorealistic, no text, no watermark. Technical: 3:2 landscape 1200×800."
northeast-shillong-cherrapunji-escape-4d3n-v7,package,Shillong & Cherrapunji Escape,7,public/images/packages/northeast-shillong-cherrapunji-escape-4d3n-v7.png,"Create a photorealistic travel image for ""Shillong & Cherrapunji Escape"" — 4-day North East India holiday package, India. Scene: scenic highlights of living root bridges, Kaziranga, misty hills, tribal culture. Style: Cultural heritage focus — temples, forts, or local architecture. YatraNexus brand colors: navy #001b2a, orange #ff7a00, purple #4b2cff. Photorealistic, no text, no watermark. Technical: 3:2 landscape 1200×800."
northeast-shillong-cherrapunji-escape-4d3n-v8,package,Shillong & Cherrapunji Escape,8,public/images/packages/northeast-shillong-cherrapunji-escape-4d3n-v8.png,"Create a photorealistic travel image for ""Shillong & Cherrapunji Escape"" — 4-day North East India holiday package, India. Scene: scenic highlights of living root bridges, Kaziranga, misty hills, tribal culture. Style: Nature adventure — mountains, forests, rivers, wildlife hints. YatraNexus brand colors: navy #001b2a, orange #ff7a00, purple #4b2cff. Photorealistic, no text, no watermark. Technical: 3:2 landscape 1200×800."
northeast-shillong-cherrapunji-escape-4d3n-v9,package,Shillong & Cherrapunji Escape,9,public/images/packages/northeast-shillong-cherrapunji-escape-4d3n-v9.png,"Create a photorealistic travel image for ""Shillong & Cherrapunji Escape"" — 4-day North East India holiday package, India. Scene: scenic highlights of living root bridges, Kaziranga, misty hills, tribal culture. Style: Coastal or lakeside calm water reflection composition. YatraNexus brand colors: navy #001b2a, orange #ff7a00, purple #4b2cff. Photorealistic, no text, no watermark. Technical: 3:2 landscape 1200×800."
northeast-shillong-cherrapunji-escape-4d3n-v10,package,Shillong & Cherrapunji Escape,10,public/images/packages/northeast-shillong-cherrapunji-escape-4d3n-v10.png,"Create a photorealistic travel image for ""Shillong & Cherrapunji Escape"" — 4-day North East India holiday package, India. Scene: scenic highlights of living root bridges, Kaziranga, misty hills, tribal culture. Style: Clean package-card thumbnail — subject centered, minimal clutter. YatraNexus brand colors: navy #001b2a, orange #ff7a00, purple #4b2cff. Photorealistic, no text, no watermark. Technical: 3:2 landscape 1200×800."
northeast-meghalaya-nature-adventure-5d4n-v1,package,Meghalaya Nature Adventure,1,public/images/packages/northeast-meghalaya-nature-adventure-5d4n-v1.png,"Create a photorealistic travel image for ""Meghalaya Nature Adventure"" — 5-day North East India holiday package, India. Scene: adventure living root bridges, Kaziranga, misty hills, tribal culture, thrilling outdoor. Style: Wide cinematic golden-hour landscape, premium travel brochure. YatraNexus brand colors: navy #001b2a, orange #ff7a00, purple #4b2cff. Photorealistic, no text, no watermark. Technical: 3:2 landscape 1200×800."
northeast-meghalaya-nature-adventure-5d4n-v2,package,Meghalaya Nature Adventure,2,public/images/packages/northeast-meghalaya-nature-adventure-5d4n-v2.png,"Create a photorealistic travel image for ""Meghalaya Nature Adventure"" — 5-day North East India holiday package, India. Scene: adventure living root bridges, Kaziranga, misty hills, tribal culture, thrilling outdoor. Style: Bright daylight vibrant colors, inviting family-friendly mood. YatraNexus brand colors: navy #001b2a, orange #ff7a00, purple #4b2cff. Photorealistic, no text, no watermark. Technical: 3:2 landscape 1200×800."
northeast-meghalaya-nature-adventure-5d4n-v3,package,Meghalaya Nature Adventure,3,public/images/packages/northeast-meghalaya-nature-adventure-5d4n-v3.png,"Create a photorealistic travel image for ""Meghalaya Nature Adventure"" — 5-day North East India holiday package, India. Scene: adventure living root bridges, Kaziranga, misty hills, tribal culture, thrilling outdoor. Style: Soft morning mist, peaceful serene atmosphere. YatraNexus brand colors: navy #001b2a, orange #ff7a00, purple #4b2cff. Photorealistic, no text, no watermark. Technical: 3:2 landscape 1200×800."
